EFF_DATE,WEA_ID,CITY,STATE_CODE,COUNTRY_CODE,WEA_SVC_TYPE_CODE,WEA_AFFECT_AREA
2025/02/20,DGG,RED DOG,AK,US,METAR,
2025/02/20,DGG,RED DOG,AK,US,NOTAM,
2025/02/20,DGG,RED DOG,AK,US,SPECI,
2025/02/20,DGO,DURANGO,,MX,FT,
2025/02/20,DGO,DURANGO,,MX,NOTAM,
2025/02/20,DGO,DURANGO,,MX,SA,
2025/02/20,DGW,DOUGLAS,WY,US,NOTAM,
2025/02/20,DGW,DOUGLAS,WY,US,SA,
2025/02/20,DGW,DOUGLAS,WY,US,UA,
2025/02/20,DHN,DOTHAN,AL,US,FT,
2025/02/20,DHN,DOTHAN,AL,US,NOTAM,
2025/02/20,DHN,DOTHAN,AL,US,SA,
2025/02/20,DHN,DOTHAN,AL,US,UA,
2025/02/20,DHT,DALHART,TX,US,FT,
2025/02/20,DHT,DALHART,TX,US,NOTAM,
2025/02/20,DHT,DALHART,TX,US,SA,
2025/02/20,DHT,DALHART,TX,US,UA,
2025/02/20,DIJ,DRIGGS,ID,US,METAR,
2025/02/20,DIJ,DRIGGS,ID,US,NOTAM,
2025/02/20,DIJ,DRIGGS,ID,US,SA,
2025/02/20,DIJ,DRIGGS,ID,US,UA,
2025/02/20,DIK,DICKINSON,ND,US,FD,
2025/02/20,DIK,DICKINSON,ND,US,FT,
2025/02/20,DIK,DICKINSON,ND,US,METAR,
2025/02/20,DIK,DICKINSON,ND,US,NOTAM,
2025/02/20,DIK,DICKINSON,ND,US,SA,
2025/02/20,DIK,DICKINSON,ND,US,SPECI,
2025/02/20,DIK,DICKINSON,ND,US,UA,
2025/02/20,DKB,DE KALB,IL,US,METAR,
2025/02/20,DKB,DE KALB,IL,US,NOTAM,
2025/02/20,DKB,DE KALB,IL,US,SPECI,
2025/02/20,DKB,DE KALB,IL,US,UA,
2025/02/20,DKK,DUNKIRK,NY,US,NOTAM,
2025/02/20,DKK,DUNKIRK,NY,US,SA,
2025/02/20,DKK,DUNKIRK,NY,US,UA,
2025/02/20,DKR,CROCKETT,TX,US,METAR,
2025/02/20,DKR,CROCKETT,TX,US,NOTAM,
2025/02/20,DKR,CROCKETT,TX,US,SPECI,
2025/02/20,DKR,CROCKETT,TX,US,UA,
2025/02/20,DKX,KNOXVILLE,TN,US,METAR,
2025/02/20,DLF,DEL RIO,TX,US,FT,
2025/02/20,DLF,DEL RIO,TX,US,NOTAM,
2025/02/20,DLF,DEL RIO,TX,US,SA,
2025/02/20,DLF,DEL RIO,TX,US,UA,
2025/02/20,DLG,DILLINGHAM,AK,US,FT,
2025/02/20,DLG,DILLINGHAM,AK,US,NOTAM,
2025/02/20,DLG,DILLINGHAM,AK,US,SA,
2025/02/20,DLG,DILLINGHAM,AK,US,UA,
2025/02/20,DLH,DULUTH,MN,US,FD,
2025/02/20,DLH,DULUTH,MN,US,FT,
2025/02/20,DLH,DULUTH,MN,US,METAR,
2025/02/20,DLH,DULUTH,MN,US,NOTAM,
2025/02/20,DLH,DULUTH,MN,US,SA,
2025/02/20,DLH,DULUTH,MN,US,SPECI,
2025/02/20,DLH,DULUTH,MN,US,TAF,
2025/02/20,DLH,DULUTH,MN,US,UA,
2025/02/20,DLL,BARABOO,WI,US,METAR,
2025/02/20,DLL,BARABOO,WI,US,NOTAM,
2025/02/20,DLL,BARABOO,WI,US,SA,
2025/02/20,DLL,BARABOO,WI,US,SPECI,
2025/02/20,DLL,BARABOO,WI,US,UA,
2025/02/20,DLN,DILLON,MT,US,FD,
2025/02/20,DLN,DILLON,MT,US,NOTAM,
2025/02/20,DLN,DILLON,MT,US,SA,
2025/02/20,DLN,DILLON,MT,US,UA,
2025/02/20,DLO,DELANO,CA,US,METAR,
2025/02/20,DLO,DELANO,CA,US,NOTAM,
2025/02/20,DLO,DELANO,CA,US,UA,
2025/02/20,DLP,WEST DELTA,MS,US,METAR,
2025/02/20,DLS,THE DALLES,OR,US,FT,
2025/02/20,DLS,THE DALLES,OR,US,NOTAM,
2025/02/20,DLS,THE DALLES,OR,US,SA,
2025/02/20,DLS,THE DALLES,OR,US,UA,
2025/02/20,DLZ,DELAWARE,OH,US,NOTAM,
2025/02/20,DLZ,DELAWARE,OH,US,SA,
2025/02/20,DLZ,DELAWARE,OH,US,UA,
2025/02/20,DMA,TUCSON,AZ,US,NOTAM,
2025/02/20,DMA,TUCSON,AZ,US,SA,
2025/02/20,DMA,TUCSON,AZ,US,UA,
2025/02/20,DMN,DEMING,NM,US,FT,
2025/02/20,DMN,DEMING,NM,US,NOTAM,
2025/02/20,DMN,DEMING,NM,US,SA,
2025/02/20,DMN,DEMING,NM,US,UA,
2025/02/20,DMO,SEDALIA,MO,US,NOTAM,
2025/02/20,DMO,SEDALIA,MO,US,SA,
2025/02/20,DMO,SEDALIA,MO,US,UA,
2025/02/20,DMW,WESTMINSTER,MD,US,NOTAM,
2025/02/20,DMW,WESTMINSTER,MD,US,SA,
2025/02/20,DMW,WESTMINSTER,MD,US,UA,
2025/02/20,DNA,SANTA TERESA,NM,US,METAR,
2025/02/20,DNA,SANTA TERESA,NM,US,NOTAM,
2025/02/20,DNA,SANTA TERESA,NM,US,SPECI,
2025/02/20,DNA,SANTA TERESA,NM,US,TAF,
2025/02/20,DNA,SANTA TERESA,NM,US,UA,
2025/02/20,DNL,AUGUSTA,GA,US,NOTAM,
2025/02/20,DNL,AUGUSTA,GA,US,SA,
2025/02/20,DNL,AUGUSTA,GA,US,UA,
2025/02/20,DNN,DALTON,GA,US,METAR,
2025/02/20,DNN,DALTON,GA,US,NOTAM,
2025/02/20,DNN,DALTON,GA,US,SA,
2025/02/20,DNN,DALTON,GA,US,UA,
2025/02/20,DNS,DENISON,IA,US,NOTAM,
2025/02/20,DNS,DENISON,IA,US,SA,
2025/02/20,DNS,DENISON,IA,US,UA,
2025/02/20,DNV,DANVILLE,IL,US,METAR,
2025/02/20,DNV,DANVILLE,IL,US,NOTAM,
2025/02/20,DNV,DANVILLE,IL,US,SPECI,
2025/02/20,DNV,DANVILLE,IL,US,UA,
2025/02/20,DOV,DOVER,DE,US,FT,
2025/02/20,DOV,DOVER,DE,US,NOTAM,
2025/02/20,DOV,DOVER,DE,US,SA,
2025/02/20,DOV,DOVER,DE,US,UA,
2025/02/20,DPA,CHICAGO/WEST CHICAGO,IL,US,FT,
2025/02/20,DPA,CHICAGO/WEST CHICAGO,IL,US,METAR,
2025/02/20,DPA,CHICAGO/WEST CHICAGO,IL,US,NOTAM,
2025/02/20,DPA,CHICAGO/WEST CHICAGO,IL,US,SA,
2025/02/20,DPA,CHICAGO/WEST CHICAGO,IL,US,SPECI,
2025/02/20,DPA,CHICAGO/WEST CHICAGO,IL,US,TAF,
2025/02/20,DPA,CHICAGO/WEST CHICAGO,IL,US,UA,
2025/02/20,DPG,DUGWAY PROVING GROUND,UT,US,NOTAM,
2025/02/20,DPG,DUGWAY PROVING GROUND,UT,US,SA,
2025/02/20,DPG,DUGWAY PROVING GROUND,UT,US,UA,
2025/02/20,DPL,KENANSVILLE,NC,US,NOTAM,
2025/02/20,DPL,KENANSVILLE,NC,US,SA,
2025/02/20,DPL,KENANSVILLE,NC,US,UA,
2025/02/20,DQH,DOUGLAS,GA,US,METAR,
2025/02/20,DQH,DOUGLAS,GA,US,NOTAM,
2025/02/20,DQH,DOUGLAS,GA,US,SPECI,
2025/02/20,DQH,DOUGLAS,GA,US,UA,
2025/02/20,DRA,MERCURY,NV,US,FT,
2025/02/20,DRA,MERCURY,NV,US,NOTAM,
2025/02/20,DRA,MERCURY,NV,US,SA,
2025/02/20,DRA,MERCURY,NV,US,UA,
2025/02/20,DRI,DE RIDDER,LA,US,METAR,
2025/02/20,DRI,DE RIDDER,LA,US,NOTAM,
2025/02/20,DRI,DE RIDDER,LA,US,SPECI,
2025/02/20,DRI,DE RIDDER,LA,US,UA,
2025/02/20,DRM,DRUMMOND ISLAND,MI,US,METAR,
2025/02/20,DRM,DRUMMOND ISLAND,MI,US,NOTAM,
2025/02/20,DRM,DRUMMOND ISLAND,MI,US,SPECI,
2025/02/20,DRO,DURANGO,CO,US,FT,
2025/02/20,DRO,DURANGO,CO,US,NOTAM,
2025/02/20,DRO,DURANGO,CO,US,SA,
2025/02/20,DRO,DURANGO,CO,US,UA,
2025/02/20,DRP,COLT,AR,US,METAR,
2025/02/20,DRT,DEL RIO,TX,US,FD,
2025/02/20,DRT,DEL RIO,TX,US,FT,
2025/02/20,DRT,DEL RIO,TX,US,METAR,
2025/02/20,DRT,DEL RIO,TX,US,NOTAM,
2025/02/20,DRT,DEL RIO,TX,US,SA,
2025/02/20,DRT,DEL RIO,TX,US,SPECI,
2025/02/20,DRT,DEL RIO,TX,US,TAF,
2025/02/20,DRT,DEL RIO,TX,US,UA,
2025/02/20,DSF,MISSISSIPPI CANYON 650,LA,US,METAR,
2025/02/20,DSF,MISSISSIPPI CANYON 650,LA,US,NOTAM,
2025/02/20,DSM,DES MOINES,IA,US,FD,
2025/02/20,DSM,DES MOINES,IA,US,FT,
2025/02/20,DSM,DES MOINES,IA,US,METAR,
2025/02/20,DSM,DES MOINES,IA,US,NOTAM,
2025/02/20,DSM,DES MOINES,IA,US,SA,
2025/02/20,DSM,DES MOINES,IA,US,SPECI,
2025/02/20,DSM,DES MOINES,IA,US,TAF,
2025/02/20,DSM,DES MOINES,IA,US,UA,
2025/02/20,DSV,DANSVILLE,NY,US,METAR,
2025/02/20,DSV,DANSVILLE,NY,US,SA,
2025/02/20,DSV,DANSVILLE,NY,US,SPECI,
2025/02/20,DTA,DELTA,UT,US,METAR,
2025/02/20,DTA,DELTA,UT,US,NOTAM,
2025/02/20,DTA,DELTA,UT,US,SA,
2025/02/20,DTA,DELTA,UT,US,UA,
2025/02/20,DTL,DETROIT LAKES,MN,US,NOTAM,
2025/02/20,DTL,DETROIT LAKES,MN,US,SA,
2025/02/20,DTL,DETROIT LAKES,MN,US,UA,
2025/02/20,DTN,SHREVEPORT,LA,US,NOTAM,
2025/02/20,DTN,SHREVEPORT,LA,US,SA,
2025/02/20,DTN,SHREVEPORT,LA,US,UA,
2025/02/20,DTO,DENTON,TX,US,NOTAM,
2025/02/20,DTO,DENTON,TX,US,SA,
2025/02/20,DTO,DENTON,TX,US,UA,
2025/02/20,DTS,DESTIN,FL,US,NOTAM,
2025/02/20,DTS,DESTIN,FL,US,SA,
2025/02/20,DTS,DESTIN,FL,US,UA,
2025/02/20,DTW,DETROIT,MI,US,FT,
2025/02/20,DTW,DETROIT,MI,US,NOTAM,
2025/02/20,DTW,DETROIT,MI,US,SA,
2025/02/20,DTW,DETROIT,MI,US,UA,
2025/02/20,DUA,DURANT,OK,US,NOTAM,
2025/02/20,DUA,DURANT,OK,US,SA,
2025/02/20,DUA,DURANT,OK,US,UA,
2025/02/20,DUB,DUBOIS,WY,US,NOTAM,
2025/02/20,DUB,DUBOIS,WY,US,SA,
2025/02/20,DUB,DUBOIS,WY,US,UA,
2025/02/20,DUC,DUNCAN,OK,US,NOTAM,
2025/02/20,DUC,DUNCAN,OK,US,SA,
2025/02/20,DUC,DUNCAN,OK,US,UA,
2025/02/20,DUG,DOUGLAS BISBEE,AZ,US,FT,
2025/02/20,DUG,DOUGLAS BISBEE,AZ,US,NOTAM,
2025/02/20,DUG,DOUGLAS BISBEE,AZ,US,SA,
2025/02/20,DUG,DOUGLAS BISBEE,AZ,US,UA,
2025/02/20,DUH,LAMBERTVILLE,MI,US,METAR,
2025/02/20,DUH,LAMBERTVILLE,MI,US,NOTAM,
2025/02/20,DUH,LAMBERTVILLE,MI,US,SPECI,
2025/02/20,DUH,LAMBERTVILLE,MI,US,UA,
2025/02/20,DUJ,DUBOIS,PA,US,FT,
2025/02/20,DUJ,DUBOIS,PA,US,NOTAM,
2025/02/20,DUJ,DUBOIS,PA,US,SA,
2025/02/20,DUJ,DUBOIS,PA,US,UA,
2025/02/20,DUT,UNALASKA,AK,US,METAR,
2025/02/20,DUT,UNALASKA,AK,US,SPECI,
2025/02/20,DUT,UNALASKA,AK,US,TAF,
2025/02/20,DUX,DUMAS,TX,US,METAR,
2025/02/20,DUX,DUMAS,TX,US,NOTAM,
2025/02/20,DUX,DUMAS,TX,US,UA,
2025/02/20,DUY,KONGIGANAK,AK,US,SA,
2025/02/20,DUY,KONGIGANAK,AK,US,UA,
2025/02/20,DVK,DANVILLE,KY,US,METAR,
2025/02/20,DVK,DANVILLE,KY,US,SPECI,
2025/02/20,DVL,DEVILS LAKE,ND,US,METAR,
2025/02/20,DVL,DEVILS LAKE,ND,US,NOTAM,
2025/02/20,DVL,DEVILS LAKE,ND,US,SA,
2025/02/20,DVL,DEVILS LAKE,ND,US,SPECI,
2025/02/20,DVL,DEVILS LAKE,ND,US,TAF,
2025/02/20,DVL,DEVILS LAKE,ND,US,UA,
2025/02/20,DVN,DAVENPORT,IA,US,NOTAM,
2025/02/20,DVN,DAVENPORT,IA,US,SA,
2025/02/20,DVN,DAVENPORT,IA,US,UA,
2025/02/20,DVO,NOVATO,CA,US,METAR,
2025/02/20,DVO,NOVATO,CA,US,NOTAM,
2025/02/20,DVO,NOVATO,CA,US,SPECI,
2025/02/20,DVO,NOVATO,CA,US,UA,
2025/02/20,DVP,SLAYTON,MN,US,NOTAM,
2025/02/20,DVP,SLAYTON,MN,US,SA,
2025/02/20,DVP,SLAYTON,MN,US,UA,
2025/02/20,DVT,PHOENIX,AZ,US,NOTAM,
2025/02/20,DVT,PHOENIX,AZ,US,SA,
2025/02/20,DVT,PHOENIX,AZ,US,UA,
2025/02/20,DWA,DAVIS/WOODLAND/WINTERS,CA,US,METAR,
2025/02/20,DWA,DAVIS/WOODLAND/WINTERS,CA,US,NOTAM,
2025/02/20,DWA,DAVIS/WOODLAND/WINTERS,CA,US,SA,
2025/02/20,DWA,DAVIS/WOODLAND/WINTERS,CA,US,UA,
2025/02/20,DWH,HOUSTON,TX,US,NOTAM,
2025/02/20,DWH,HOUSTON,TX,US,SA,
2025/02/20,DWH,HOUSTON,TX,US,UA,
2025/02/20,DWU,ASHLAND,KY,US,NOTAM,
2025/02/20,DWU,ASHLAND,KY,US,SA,
2025/02/20,DWU,ASHLAND,KY,US,SPECI,
2025/02/20,DWU,ASHLAND,KY,US,UA,
2025/02/20,DWX,DIXON,WY,US,METAR,
2025/02/20,DWX,DIXON,WY,US,NOTAM,
2025/02/20,DWX,DIXON,WY,US,UA,
2025/02/20,DXR,DANBURY,CT,US,NOTAM,
2025/02/20,DXR,DANBURY,CT,US,SA,
2025/02/20,DXR,DANBURY,CT,US,UA,
2025/02/20,DXX,MADISON,MN,US,NOTAM,
2025/02/20,DXX,MADISON,MN,US,SA,
2025/02/20,DXX,MADISON,MN,US,UA,
2025/02/20,DYA,DEMOPOLIS,AL,US,METAR,
2025/02/20,DYA,DEMOPOLIS,AL,US,SPECI,
2025/02/20,DYB,SUMMERVILLE,SC,US,METAR,
2025/02/20,DYB,SUMMERVILLE,SC,US,NOTAM,
2025/02/20,DYB,SUMMERVILLE,SC,US,SPECI,
2025/02/20,DYB,SUMMERVILLE,SC,US,UA,
2025/02/20,DYL,DOYLESTOWN,PA,US,METAR,
2025/02/20,DYL,DOYLESTOWN,PA,US,SPECI,
2025/02/20,DYR,DYERSBURG,TN,US,NOTAM,
2025/02/20,DYR,DYERSBURG,TN,US,SA,
2025/02/20,DYR,DYERSBURG,TN,US,UA,
2025/02/20,DYS,ABILENE,TX,US,FT,
2025/02/20,DYS,ABILENE,TX,US,NOTAM,
2025/02/20,DYS,ABILENE,TX,US,SA,
2025/02/20,DYS,ABILENE,TX,US,UA,
2025/02/20,DYT,DULUTH,MN,US,NOTAM,
2025/02/20,DYT,DULUTH,MN,US,SA,
2025/02/20,DYT,DULUTH,MN,US,UA,
2025/02/20,DZB,HORSESHOE BAY,TX,US,METAR,
2025/02/20,DZB,HORSESHOE BAY,TX,US,NOTAM,
2025/02/20,DZB,HORSESHOE BAY,TX,US,SPECI,
2025/02/20,DZB,HORSESHOE BAY,TX,US,UA,
2025/02/20,DZJ,BLAIRSVILLE,GA,US,METAR,
2025/02/20,DZJ,BLAIRSVILLE,GA,US,SPECI,
2025/02/20,E01,MONAHANS,TX,US,METAR,
2025/02/20,E11,ANDREWS,TX,US,METAR,
2025/02/20,E11,ANDREWS,TX,US,NOTAM,
2025/02/20,E11,ANDREWS,TX,US,SPECI,
2025/02/20,E11,ANDREWS,TX,US,UA,
2025/02/20,E12,EAST CAMERON 345,OG,US,NOTAM,
2025/02/20,E12,EAST CAMERON 345,OG,US,SA,
2025/02/20,E12,EAST CAMERON 345,OG,US,UA,
2025/02/20,E16,SAN MARTIN,CA,US,METAR,
2025/02/20,E16,SAN MARTIN,CA,US,NOTAM,
2025/02/20,E16,SAN MARTIN,CA,US,SA,
2025/02/20,E16,SAN MARTIN,CA,US,UA,
2025/02/20,E25,WICKENBURG,AZ,US,NOTAM,
2025/02/20,E33,CHAMA,NM,US,NOTAM,
2025/02/20,E33,CHAMA,NM,US,SA,
2025/02/20,E33,CHAMA,NM,US,UA,
2025/02/20,E38,ALPINE,TX,US,METAR,
2025/02/20,E38,ALPINE,TX,US,NOTAM,
2025/02/20,E38,ALPINE,TX,US,SPECI,
2025/02/20,E38,ALPINE,TX,US,UA,
2025/02/20,E41,BIG LAKE,TX,US,METAR,
2025/02/20,E41,BIG LAKE,TX,US,NOTAM,
2025/02/20,E41,BIG LAKE,TX,US,SPECI,
2025/02/20,E41,BIG LAKE,TX,US,UA,
2025/02/20,E42,SPEARMAN,TX,US,METAR,
2025/02/20,E42,SPEARMAN,TX,US,NOTAM,
2025/02/20,E42,SPEARMAN,TX,US,UA,
2025/02/20,E42,SPEARMAN,TX,US,WA,
2025/02/20,E57,DENVER CITY,TX,US,METAR,
2025/02/20,E77,SAN MANUEL,AZ,US,METAR,
2025/02/20,E77,SAN MANUEL,AZ,US,NOTAM,
2025/02/20,E77,SAN MANUEL,AZ,US,SPECI,
2025/02/20,E77,SAN MANUEL,AZ,US,UA,
2025/02/20,EAA,EAGLE,AK,US,METAR,
2025/02/20,EAA,EAGLE,AK,US,NOTAM,
2025/02/20,EAA,EAGLE,AK,US,SA,
2025/02/20,EAA,EAGLE,AK,US,SPECI,
2025/02/20,EAA,EAGLE,AK,US,UA,
2025/02/20,EAN,WHEATLAND,WY,US,METAR,
2025/02/20,EAN,WHEATLAND,WY,US,NOTAM,
2025/02/20,EAR,KEARNEY,NE,US,METAR,
2025/02/20,EAR,KEARNEY,NE,US,NOTAM,
2025/02/20,EAR,KEARNEY,NE,US,SA,
2025/02/20,EAR,KEARNEY,NE,US,SPECI,
2025/02/20,EAR,KEARNEY,NE,US,TAF,
2025/02/20,EAR,KEARNEY,NE,US,UA,
2025/02/20,EAT,WENATCHEE,WA,US,FT,
2025/02/20,EAT,WENATCHEE,WA,US,NOTAM,
2025/02/20,EAT,WENATCHEE,WA,US,SA,
2025/02/20,EAT,WENATCHEE,WA,US,UA,
2025/02/20,EAU,EAU CLAIRE,WI,US,FT,
2025/02/20,EAU,EAU CLAIRE,WI,US,NOTAM,
2025/02/20,EAU,EAU CLAIRE,WI,US,SA,
2025/02/20,EAU,EAU CLAIRE,WI,US,UA,
2025/02/20,EBA,ELBERTON,GA,US,METAR,
2025/02/20,EBA,ELBERTON,GA,US,SPECI,
2025/02/20,EBG,EDINBURG,TX,US,METAR,
2025/02/20,EBG,EDINBURG,TX,US,NOTAM,
2025/02/20,EBG,EDINBURG,TX,US,SPECI,
2025/02/20,EBG,EDINBURG,TX,US,UA,
2025/02/20,EBS,WEBSTER CITY,IA,US,NOTAM,
2025/02/20,EBS,WEBSTER CITY,IA,US,SA,
2025/02/20,EBS,WEBSTER CITY,IA,US,UA,
2025/02/20,ECG,ELIZABETH CITY,NC,US,FT,
2025/02/20,ECG,ELIZABETH CITY,NC,US,NOTAM,
2025/02/20,ECG,ELIZABETH CITY,NC,US,SA,
2025/02/20,ECG,ELIZABETH CITY,NC,US,UA,
2025/02/20,ECK,PECK,MI,US,FD,
2025/02/20,ECP,PANAMA CITY,FL,US,METAR,
2025/02/20,ECP,PANAMA CITY,FL,US,NOTAM,
2025/02/20,ECP,PANAMA CITY,FL,US,UA,
2025/02/20,ECS,NEWCASTLE,WY,US,METAR,
2025/02/20,ECS,NEWCASTLE,WY,US,SPECI,
2025/02/20,ECU,ROCKSPRINGS,TX,US,METAR,
2025/02/20,ECU,ROCKSPRINGS,TX,US,NOTAM,
2025/02/20,ECU,ROCKSPRINGS,TX,US,SPECI,
2025/02/20,ECU,ROCKSPRINGS,TX,US,UA,
2025/02/20,EDC,AUSTIN,TX,US,METAR,
2025/02/20,EDC,AUSTIN,TX,US,NOTAM,
2025/02/20,EDC,AUSTIN,TX,US,SPECI,
2025/02/20,EDC,AUSTIN,TX,US,UA,
2025/02/20,EDE,EDENTON,NC,US,NOTAM,
2025/02/20,EDE,EDENTON,NC,US,SA,
2025/02/20,EDE,EDENTON,NC,US,UA,
2025/02/20,EDJ,BELLEFONTAINE,OH,US,NOTAM,
2025/02/20,EDJ,BELLEFONTAINE,OH,US,SA,
2025/02/20,EDJ,BELLEFONTAINE,OH,US,UA,
2025/02/20,EDN,ENTERPRISE,AL,US,METAR,
2025/02/20,EDU,DAVIS,CA,US,FT,
2025/02/20,EDU,DAVIS,CA,US,NOTAM,
2025/02/20,EDU,DAVIS,CA,US,SA,
2025/02/20,EDU,DAVIS,CA,US,UA,
2025/02/20,EDW,EDWARDS,CA,US,FT,
2025/02/20,EDW,EDWARDS,CA,US,NOTAM,
2025/02/20,EDW,EDWARDS,CA,US,SA,
2025/02/20,EDW,EDWARDS,CA,US,UA,
2025/02/20,EED,NEEDLES,CA,US,FT,
2025/02/20,EED,NEEDLES,CA,US,NOTAM,
2025/02/20,EED,NEEDLES,CA,US,SA,
2025/02/20,EED,NEEDLES,CA,US,UA,
2025/02/20,EEN,KEENE,NH,US,NOTAM,
2025/02/20,EEN,KEENE,NH,US,SA,
2025/02/20,EEN,KEENE,NH,US,UA,
2025/02/20,EEO,MEEKER,CO,US,NOTAM,
2025/02/20,EEO,MEEKER,CO,US,SA,
2025/02/20,EEO,MEEKER,CO,US,UA,
2025/02/20,EET,ALABASTER,AL,US,NOTAM,
2025/02/20,EET,ALABASTER,AL,US,SA,
2025/02/20,EET,ALABASTER,AL,US,UA,
2025/02/20,EFD,HOUSTON,TX,US,FT,
2025/02/20,EFD,HOUSTON,TX,US,NOTAM,
2025/02/20,EFD,HOUSTON,TX,US,SA,
2025/02/20,EFD,HOUSTON,TX,US,UA,
2025/02/20,EFK,NEWPORT,VT,US,METAR,
2025/02/20,EFK,NEWPORT,VT,US,SPECI,
2025/02/20,EFT,MONROE,WI,US,NOTAM,
2025/02/20,EFT,MONROE,WI,US,SA,
2025/02/20,EFT,MONROE,WI,US,UA,
2025/02/20,EGE,EAGLE,CO,US,FT,
2025/02/20,EGE,EAGLE,CO,US,NOTAM,
2025/02/20,EGE,EAGLE,CO,US,SA,
2025/02/20,EGE,EAGLE,CO,US,UA,
2025/02/20,EGT,WELLINGTON,KS,US,METAR,
2025/02/20,EGV,EAGLE RIVER,WI,US,NOTAM,
2025/02/20,EGV,EAGLE RIVER,WI,US,SA,
2025/02/20,EGV,EAGLE RIVER,WI,US,UA,
2025/02/20,EHA,ELKHART,KS,US,METAR,
2025/02/20,EHA,ELKHART,KS,US,NOTAM,
2025/02/20,EHA,ELKHART,KS,US,UA,
2025/02/20,EHM,CAPE NEWENHAM,AK,US,FD,
2025/02/20,EHO,SHELBY,NC,US,METAR,
2025/02/20,EHO,SHELBY,NC,US,NOTAM,
2025/02/20,EHO,SHELBY,NC,US,SPECI,
2025/02/20,EHO,SHELBY,NC,US,UA,
2025/02/20,EHR,HENDERSON,KY,US,METAR,
2025/02/20,EHR,HENDERSON,KY,US,NOTAM,
2025/02/20,EHR,HENDERSON,KY,US,SA,
2025/02/20,EHR,HENDERSON,KY,US,SPECI,
2025/02/20,EHR,HENDERSON,KY,US,UA,
2025/02/20,EHY,ELK MOUNTAIN,WY,US,METAR,
2025/02/20,EHY,ELK MOUNTAIN,WY,US,SPECI,
2025/02/20,EII,EGEGIK,AK,US,NOTAM,
2025/02/20,EII,EGEGIK,AK,US,SA,
2025/02/20,EII,EGEGIK,AK,US,UA,
2025/02/20,EIK,ERIE,CO,US,METAR,
2025/02/20,EIK,ERIE,CO,US,NOTAM,
2025/02/20,EIK,ERIE,CO,US,SA,
2025/02/20,EIK,ERIE,CO,US,UA,
2025/02/20,EKE,EUGENE ISLAND 251A,LA,US,METAR,
2025/02/20,EKE,EUGENE ISLAND 251A,LA,US,SPECI,
2025/02/20,EKM,ELKHART,IN,US,NOTAM,
2025/02/20,EKM,ELKHART,IN,US,SA,
2025/02/20,EKM,ELKHART,IN,US,UA,
2025/02/20,EKN,ELKINS,WV,US,FD,
2025/02/20,EKN,ELKINS,WV,US,FT,
2025/02/20,EKN,ELKINS,WV,US,NOTAM,
2025/02/20,EKN,ELKINS,WV,US,SA,
2025/02/20,EKN,ELKINS,WV,US,UA,
2025/02/20,EKO,ELKO,NV,US,METAR,
2025/02/20,EKO,ELKO,NV,US,SA,
2025/02/20,EKO,ELKO,NV,US,SPECI,
2025/02/20,EKO,ELKO,NV,US,TAF,
2025/02/20,EKQ,MONTICELLO,KY,US,NOTAM,
2025/02/20,EKQ,MONTICELLO,KY,US,SA,
2025/02/20,EKQ,MONTICELLO,KY,US,UA,
2025/02/20,EKS,ENNIS,MT,US,METAR,
2025/02/20,EKS,ENNIS,MT,US,SPECI,
2025/02/20,EKX,ELIZABETHTOWN,KY,US,NOTAM,
2025/02/20,EKX,ELIZABETHTOWN,KY,US,SA,
2025/02/20,EKX,ELIZABETHTOWN,KY,US,UA,
2025/02/20,EKY,BESSEMER,AL,US,NOTAM,
2025/02/20,EKY,BESSEMER,AL,US,SA,
2025/02/20,EKY,BESSEMER,AL,US,UA,
2025/02/20,ELA,EAGLE LAKE,TX,US,METAR,
2025/02/20,ELA,EAGLE LAKE,TX,US,SPECI,
2025/02/20,ELD,EL DORADO,AR,US,FT,
2025/02/20,ELD,EL DORADO,AR,US,NOTAM,
2025/02/20,ELD,EL DORADO,AR,US,SA,
2025/02/20,ELD,EL DORADO,AR,US,UA,
2025/02/20,ELI,ELIM,AK,US,METAR,
2025/02/20,ELI,ELIM,AK,US,NOTAM,
2025/02/20,ELI,ELIM,AK,US,SA,
2025/02/20,ELI,ELIM,AK,US,SPECI,
2025/02/20,ELI,ELIM,AK,US,UA,
2025/02/20,ELK,ELK CITY,OK,US,METAR,
2025/02/20,ELK,ELK CITY,OK,US,NOTAM,
2025/02/20,ELK,ELK CITY,OK,US,UA,
2025/02/20,ELM,ELMIRA/CORNING,NY,US,FT,
2025/02/20,ELM,ELMIRA/CORNING,NY,US,METAR,
2025/02/20,ELM,ELMIRA/CORNING,NY,US,NOTAM,
2025/02/20,ELM,ELMIRA/CORNING,NY,US,SA,
2025/02/20,ELM,ELMIRA/CORNING,NY,US,SPECI,
2025/02/20,ELM,ELMIRA/CORNING,NY,US,UA,
2025/02/20,ELN,ELLENSBURG,WA,US,NOTAM,
2025/02/20,ELN,ELLENSBURG,WA,US,SA,
2025/02/20,ELN,ELLENSBURG,WA,US,UA,
2025/02/20,ELO,ELY,MN,US,NOTAM,
2025/02/20,ELO,ELY,MN,US,SA,
2025/02/20,ELO,ELY,MN,US,UA,
2025/02/20,ELP,EL PASO,TX,US,FD,
2025/02/20,ELP,EL PASO,TX,US,FT,
2025/02/20,ELP,EL PASO,TX,US,NOTAM,
2025/02/20,ELP,EL PASO,TX,US,SA,
2025/02/20,ELP,EL PASO,TX,US,UA,
