EFF_DATE,SITE_NO,SITE_TYPE_CODE,FACILITY_TYPE,STATE_CODE,FACILITY_ID,CITY,COUNTRY_CODE,LEGACY_ELEMENT_NUMBER,TAB_NAME,REF_COL_NAME,REMARK_NO,REMARK
2025/03/20,17347.0,A,NON-ATCT,ND,GAF,GRAFTON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQ 132.15/269.6 (GRAND FORKS RCAG) WHEN GRAND FORKS (RDR) APCH CTL CLSD.
2025/03/20,50258.0,A,NON-ATCT,AK,GAL,GALENA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 127.0/290.2 (GALENA RCAG).
2025/03/20,50258.0,A,NON-ATCT,AK,GAL,GALENA,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,MIL CONTRACTOR CALL SPACE MARK ON 391.2 FOR ALL SERVICES.
2025/03/20,50258.0,A,NON-ATCT,AK,GAL,GALENA,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,COMMUNICATIONS PRVDD BY FAIRBANKS FSS ON FREQ 122.2 (GALENA RCO).
2025/03/20,50260.0,A,NON-ATCT,AK,GAM,GAMBELL,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 132.2/281.4 (GAMBELL RCAG).
2025/03/20,50260.0,A,NON-ATCT,AK,GAM,GAMBELL,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY NOME FSS ON FREQ 122.0 (GAMBELL RCO).
2025/03/20,6636.0,A,NON-ATCT,KS,GBD,GREAT BEND,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,COMMUNICATIONS PRVDD BY WICHITA RADIO ON FREQ 122.5 (GREAT BEND RCO).
2025/03/20,6636.0,A,NON-ATCT,KS,GBD,GREAT BEND,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 118.8/322.425 (HUTCHINSON RCAG).
2025/03/20,4667.1,A,NON-ATCT,IL,GBG,GALESBURG,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 135.6/316.1 (BURLINGTON RCAG) WHEN QUAD CITY APCH CTL CLSD.
2025/03/20,50257.5,A,NON-ATCT,AK,GBH,GALBRAITH LAKE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC (ZAN) ON 134.6 (GALBRAITH RCAG).
2025/03/20,27789.0,A,NON-ATCT,WY,GCC,GILLETTE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 135.6/363.025 (SUNDANCE RCAG).
2025/03/20,19480.0,A,NON-ATCT,OR,GCD,JOHN DAY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE) ON FREQS 128.15/257.75 (REDMOND RCAG).
2025/03/20,6621.0,A,ATCT,KS,GCK,GARDEN CITY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 125.2/285.425 (GARDEN CITY RCAG).
2025/03/20,6621.0,A,ATCT,KS,GCK,GARDEN CITY,US,TA11,TWR_AIRPORT,TWR_OPERATOR_CODE,1,ATCT OPERATED BY MIDWEST.
2025/03/20,700.1,A,ATCT,AZ,GCN,GRAND CANYON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY LOS ANGELES ARTCC (ZLA) ON FREQS 124.85/319.2 (SELIGMAN RCAG).
2025/03/20,700.1,A,ATCT,AZ,GCN,GRAND CANYON,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY PRESCOTT RADIO ON FREQ 122.4 (GRAND CANYON RCO) WHEN ATCT IS CLSD.
2025/03/20,700.1,A,ATCT,AZ,GCN,GRAND CANYON,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,COMMUNICATIONS PRVDD BY PRESCOTT RADIO ON FREQ 122.3 (COTTONWOOD RCO).
2025/03/20,22993.1,A,NON-ATCT,TN,GCY,GREENEVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 127.85/269.3 (GLADE SPRINGS RCAG) WHEN TRI CITY APCH CTL CLSD.
2025/03/20,7264.0,A,NON-ATCT,KY,GDA,MARION,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 133.65/292.15 (PADUCAH RCAG).
2025/03/20,10722.0,A,NON-ATCT,MN,GDB,GRANITE FALLS,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 127.1/290.2 (REDWOOD FALLS RCAG).
2025/03/20,23965.1,A,NON-ATCT,TX,GDJ,GRANBURY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 127.15/314.0 (DUBLIN/B RCAG).
2025/03/20,8929.0,A,NON-ATCT,MA,GDM,GARDNER,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 123.75/338.2 (GARDNER RCAG).
2025/03/20,12378.1,A,NON-ATCT,MT,GDV,GLENDIVE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON 126.85/305.2 (WATFORD CITY RCAG).
2025/03/20,9839.0,A,NON-ATCT,MI,GDW,GLADWIN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 127.7/290.425 (FREELAND RCAG) WHEN GREAT LAKES APCH CTL CLSD.
2025/03/20,3721.99,A,NON-ATCT,GA,GE99,CLAYTON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 134.8/379.95 (MOUNT OGLETHORPE RCAG).
2025/03/20,17950.4,A,NON-ATCT,OH,GEO,GEORGETOWN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 135.575/290.5 (MERWYN RCAG).
2025/03/20,692.21,A,ATCT,AZ,GEU,GLENDALE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,ATCT OPERATED BY BARTON ATC.
2025/03/20,692.21,A,ATCT,AZ,GEU,GLENDALE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,EMERGENCY FREQUENCY 121.5 NOT MONITORED BY ATCT.
2025/03/20,692.21,A,ATCT,AZ,GEU,GLENDALE,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,COMMUNICATIONS PRVDD BY PRESCOTT RADIO ON FREQ 122.2 (PHOENIX RCO).
2025/03/20,16816.1,A,NON-ATCT,NC,GEV,JEFFERSON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 125.15/263.0 (HICKORY RCAG).
2025/03/20,27804.0,A,NON-ATCT,WY,GEY,GREYBULL,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 127.75/351.9 ( BILLINGS RCAG).
2025/03/20,17349.1,A,ATCT,ND,GFK,GRAND FORKS,US,TA9,AIRPORT,TWR_TYPE_CODE,1,WHEN ATCT IS CLSD SNOW REMOVAL EQUIPMENT OPERATORS MONITOR CTAF.
2025/03/20,17349.1,A,ATCT,ND,GFK,GRAND FORKS,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQ 132.15/269.6 (GRAND FORKS RCAG) WHEN GRAND FORKS (RDR) APCH CTL CLSD.
2025/03/20,6019.1,A,NON-ATCT,IA,GFZ,GREENFIELD,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 125.65/306.950 (DES MOINES RCAG).
2025/03/20,22292.0,A,NON-ATCT,SC,GGE,GEORGETOWN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 134.375/317.550 (MYRTLE BEACH RCAG)  WHEN MYRTLE BEACH APCH CTL CLSD.
2025/03/20,12748.0,A,NON-ATCT,NE,GGF,GRANT,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/397.85 (OGALLALA RCAG).
2025/03/20,12748.0,A,NON-ATCT,NE,GGF,GRANT,US,TA35,ARPT_CTL_SVC,CTL_SVC,1,AVBL FOR PART 135 OPNS; CALL 308-352-2223 AT LEAST 24 HRS IN ADVANCE.
2025/03/20,24239.0,A,ATCT-TRACON,TX,GGG,LONGVIEW,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 126.325/346.25 (SHREVEPORT RCAG) WHEN LONGVIEW APCH CTL (GGG) CLSD.
2025/03/20,6022.11,A,NON-ATCT,IA,GGI,GRINNELL,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 127.05/282.35 (DES MOINES RCAG).
2025/03/20,5444.1,A,NON-ATCT,IN,GGP,LOGANSPORT,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 121.05 (REMOTED FROM GRISSOM) WHEN GRISSOM APCH CTL CLSD.
2025/03/20,50438.61,A,NON-ATCT,AK,GGV,KWIGILLINGOK,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 125.2/372.0 (BETHEL RCAG) & 124.2/251.1 ( CAPE NEWENHAM RCAG).
2025/03/20,12375.0,A,NON-ATCT,MT,GGW,GLASGOW,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC ( ZLC) ON FREQS 126.85/305.2 (GLASGOW RCAG).
2025/03/20,9061.0,A,NON-ATCT,MA,GHG,MARSHFIELD,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,CLNC DEL THRU BRIDGEPORT RADIO (BDR) 1-866-293-5149.
2025/03/20,22894.5,A,NON-ATCT,TN,GHM,CENTERVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 125.85/379.25 (CENTERVILLE RCAG).
2025/03/20,10707.0,A,NON-ATCT,MN,GHW,GLENWOOD,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 126.1/269.2 (ALEXANDRIA RCAG).
2025/03/20,4204.0,A,NON-ATCT,ID,GIC,GRANGEVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE) ON FREQS 123.95/290.55 (COTTONWOOD RCAG).
2025/03/20,2624.0,A,ATCT,CO,GJT,GRAND JUNCTION,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,FREQ 121.5 NOT AVBL.
2025/03/20,2624.0,A,ATCT,CO,GJT,GRAND JUNCTION,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,DENVER APCH (D01) PRVDS APCH/DEP CTL SVC FM 0600-2200; DENVER ARTCC (ZDV) PRVDS APCH/DEP CTL SVC FM 2200-0600 ON 134.5/327.8 (GRAND MESA/B/ RCAG).
2025/03/20,2624.0,A,ATCT,CO,GJT,GRAND JUNCTION,US,4,ARPT_CTL_REMARK,ATC_REMARK,4,COMMUNICATIONS PRVDD BY DENVER RADIO ON FREQ 122.6 (GRAND JUNCTION RCO).
2025/03/20,20893.0,A,NON-ATCT,PA,GKJ,MEADVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 120.775/298.95 (CHARDON RCAG) WHEN YOUNGSTOWN APCH CTL CLSD.
2025/03/20,50281.0,A,NON-ATCT,AK,GKN,GULKANA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 119.5/317.5 (GULKANA RCAG).
2025/03/20,6632.0,A,NON-ATCT,KS,GLD,GOODLAND,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (GOODLAND RCAG).
2025/03/20,23911.0,A,NON-ATCT,TX,GLE,GAINESVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 124.75/323.0 (GAINESVILLE RCAG).
2025/03/20,11244.0,A,ATCT,MS,GLH,GREENVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 135.875/269.35 (GREENVILLE RCAG & PINE BLUFF RCAG).
2025/03/20,9834.0,A,NON-ATCT,MI,GLR,GAYLORD,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 134.6/354.05 (PELLSTON RCAG).
2025/03/20,50275.01,A,NON-ATCT,AK,GLV,GOLOVIN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 133.3/290.4 (NOME RCAG).
2025/03/20,50275.01,A,NON-ATCT,AK,GLV,GOLOVIN,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY NOME FSS ON FREQ 122.05 (GOLOVIN RCO).
2025/03/20,7157.1,A,NON-ATCT,KY,GLW,GLASGOW,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 132.9/290.3 (NASHVILLE/JOELTON RCAG).
2025/03/20,11648.11,A,NON-ATCT,MO,GLY,CLINTON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 135.575/323.15 (KNOB NOSTER RCAG) WHEN WHITEMAN APCH CTL CLSD.
2025/03/20,18986.3,A,NON-ATCT,OK,GMJ,GROVE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 128.6/282.325 (EDNA RCAG).
2025/03/20,22309.0,A,ATCT,SC,GMU,GREENVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 135.35/263.125 (OWING RCAG) WHEN  APCH CTL CLSD.
2025/03/20,2623.0,A,NON-ATCT,CO,GNB,GRANBY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 128.65/282.2 (KREMMLING RCAG).
2025/03/20,24767.1,A,NON-ATCT,TX,GNC,SEMINOLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 132.6/269.05 (LUBBOCK RCAG).
2025/03/20,11249.0,A,NON-ATCT,MS,GNF,GRENADA,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC (ZME)  ON FREQS 128.5/279.55 (TUPELO RCAG).
2025/03/20,4201.0,A,NON-ATCT,ID,GNG,GOODING,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 118.05/363.0 (BLISS RCAG).
2025/03/20,4201.0,A,NON-ATCT,ID,GNG,GOODING,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY BOISE RADIO ON FREQ 122.4 (BLISS RCO).
2025/03/20,14614.1,A,NON-ATCT,NM,GNT,GRANTS,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQS 124.325/288.25 (WEST MESA RCAG).
2025/03/20,2823.0,A,ATCT,CT,GON,GROTON (NEW LONDON),US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 124.85/307.9 (WOODSTOCK RCAG) WHEN PROVIDENCE APCH CTL CLSD.
2025/03/20,9857.0,A,ATCT,MI,GOV,GRAYLING,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON 125.475/269.45 (ALPENA RCAG).
2025/03/20,12418.0,A,ATCT,MT,GPI,KALISPELL,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 127.075/244.875  (LAKESIDE RCAG).
2025/03/20,12418.0,A,ATCT,MT,GPI,KALISPELL,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY GREAT FALLS RADIO ON FREQ 122.5 (LAKESIDE RCO).
2025/03/20,23969.01,A,ATCT,TX,GPM,GRAND PRAIRIE,US,TA11,TWR_AIRPORT,TWR_OPERATOR_CODE,1,ATCT OWNED & OPRD BY CITY OF GRAND PRAIRIE.
2025/03/20,11253.0,A,ATCT-TRACON,MS,GPT,GULFPORT,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 127.65/285.475 (MOBILE RCAG) WHEN GULFPORT APCH CTL (GPT) CLSD.
2025/03/20,10716.0,A,NON-ATCT,MN,GPZ,GRAND RAPIDS,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 127.9/281.45 (DULUTH RCAG).
2025/03/20,17939.0,A,NON-ATCT,OH,GQQ,GALION,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 134.9/269.475 (MANSFIELD RCAG) 0100-0600.
2025/03/20,27234.0,A,ATCT-TRACON,WI,GRB,GREEN BAY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON 124.4/317.7 (MOSINEE RCAG) WHEN GREEN BAY APCH CLSD.
2025/03/20,22313.0,A,NON-ATCT,SC,GRD,GREENWOOD,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 135.35/263.125 (OWING RCAG) WHEN APCH CTL CLSD.
2025/03/20,4713.1,A,NON-ATCT,IL,GRE,GREENVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC ON FREQS 124.3/269.15 (DECATUR RCAG)
2025/03/20,12743.0,A,ATCT,NE,GRI,GRAND ISLAND,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 119.4/278.8 (HASTINGS RCAG).
2025/03/20,12743.0,A,ATCT,NE,GRI,GRAND ISLAND,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,CLEARANCE DELIVERY PRVDD BY MINNEAPOLIS ARTCC ON FREQ 126.05 (GRAND ISLAND RCAG) WHEN GRI ATCT CLSD.
2025/03/20,23882.2,A,ATCT-A/C,TX,GRK,FORT CAVAZOS (KILLEEN),US,TA9,AIRPORT,TWR_TYPE_CODE,1,ATCT-ARAC.
2025/03/20,23882.2,A,ATCT-A/C,TX,GRK,FORT CAVAZOS (KILLEEN),US,2,ARPT_CTL_REMARK,ATC_REMARK,2,FREQ 241.0 UNMTO.
2025/03/20,23882.2,A,ATCT-A/C,TX,GRK,FORT CAVAZOS (KILLEEN),US,3,ARPT_CTL_REMARK,ATC_REMARK,3,"PMSV GRAY METRO: 3 CWS, ROBERT GRAY AAF, DSN 738-9400/9620 C254-288-9400/9620. FULL SVC AVBL H24 OR REMOTE BRIEFING SVC AVBL 26 OWS BARKSDALE AFB, DSN 331-2651 C318-529-2651."
2025/03/20,12736.0,A,NON-ATCT,NE,GRN,GORDON,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 127.95/338.2 (CRAWFORD RCAG).
2025/03/20,51531.0,A,NON-ATCT,MP,GRO,ROTA ISLAND,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY GUAM CERAP ON FREQS 120.5/263.0 (MOUNT SANTA ROSA RCAG).
2025/03/20,51531.0,A,NON-ATCT,MP,GRO,ROTA ISLAND,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY ROTA AIR/GROUND ON FREQ 123.6.
2025/03/20,9852.0,A,ATCT,MI,GRR,GRAND RAPIDS,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY CHICAGO ARTCC (ZAU) ON FREQS 128.4 (GRAND RAPIDS RCAG) WHEN GREAT LAKES APCH CTL CLSD.
2025/03/20,16747.0,A,ATCT-RAPCON,NC,GSB,GOLDSBORO,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,APCH/DEP SVC PRVDD BY WASHINGTON ARTCC (ZDC) ON 123.85/279.65 (NEW BERN RCAG) WHEN APCH CTL CLSD.
2025/03/20,16747.0,A,ATCT-RAPCON,NC,GSB,GOLDSBORO,US,TA43,ATIS,ATIS_HRS,1,NO-NOTAM MP 0900-1030Z++ FRI.
2025/03/20,5308.0,A,NON-ATCT,IN,GSH,GOSHEN,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 135.9/314.0 (GOSHEN RCAG) WHEN SOUTH BEND APCH CTL CLSD.
2025/03/20,51523.2,A,ATCT,MP,GSN,SAIPAN ISLAND,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY GUAM CERAP ON FREQS 118.4/290.5 (SAIPAN RCAG).
2025/03/20,22316.1,A,ATCT-TRACON,SC,GSP,GREER,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 135.35/263.125 (OWING RCAG) WHEN APCH CTL CLSD.
2025/03/20,50284.0,A,NON-ATCT,AK,GST,GUSTAVUS,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 133.2/360.65 (GUSTAVUS RCAG).
2025/03/20,50284.0,A,NON-ATCT,AK,GST,GUSTAVUS,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,COMMUNICATIONS PRVDD BY JUNEAU FSS ON FREQ 122.65 (GUSTAVUS RCO).
2025/03/20,15252.0,A,ATCT-A/C,NY,GTB,FORT DRUM,US,TA9,AIRPORT,TWR_TYPE_CODE,1,ATCT-ARAC.
2025/03/20,15252.0,A,ATCT-A/C,NY,GTB,FORT DRUM,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,344.6 PMSV AVBL THRU GRIFFISS AFB.
2025/03/20,12741.0,A,NON-ATCT,NE,GTE,GOTHENBURG,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (NORTH PLATTE RCAG).
2025/03/20,27224.0,A,NON-ATCT,WI,GTG,GRANTSBURG,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 121.05/235.775 (PRINCETON RCAG).
2025/03/20,11194.51,A,ATCT,MS,GTR,COLUMBUS/W POINT/STARKVILLE,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY MEMPHIS ARTCC (COLUMBUS RCAG) ON FREQS 127.1/269.4 WHEN COLUMBUS APCH CTL CLSD.
2025/03/20,11194.51,A,ATCT,MS,GTR,COLUMBUS/W POINT/STARKVILLE,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,WHEN TWR CLSD CONTACT COLUMBUS CLEARANCE DELIVERY 126.25.
2025/03/20,2631.0,A,NON-ATCT,CO,GUC,GUNNISON,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQ 124.5/350.25 (GUNNISON RCAG RCAG).
2025/03/20,51510.0,A,ATCT,GU,GUM,GUAM,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,ATCT PRIVATELY OPERATED BY JOHNSON-BARTON.
2025/03/20,51510.0,A,ATCT,GU,GUM,GUAM,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY GUAM CERAP ON FREQS 119.8/269.0 (MOUNT SANTA ROSA RCAG).
2025/03/20,14612.0,A,NON-ATCT,NM,GUP,GALLUP,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,COMMUNICATIONS PRVDD BY ALBUQUERQUE RADIO ON FREQ 122.1R (GALLUP RCO).
2025/03/20,14612.0,A,NON-ATCT,NM,GUP,GALLUP,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON 124.325/288.25 (WEST MESA RCAG).
2025/03/20,27805.0,A,ATCT,WY,GUR,GUERNSEY,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 135.6/363.025 (LUSK RCAG).
2025/03/20,5575.0,A,ATCT-RAPCON,IN,GUS,PERU,US,1,ARPT_CTL_REMARK,ATC_REMARK,1,APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 121.05/338.275 EAST (REMOTED FROM GRISSOM) WHEN GRISSOM APCH CTL CLSD.
2025/03/20,5575.0,A,ATCT-RAPCON,IN,GUS,PERU,US,2,ARPT_CTL_REMARK,ATC_REMARK,2,TA31 ASR-8/PAR
2025/03/20,5575.0,A,ATCT-RAPCON,IN,GUS,PERU,US,3,ARPT_CTL_REMARK,ATC_REMARK,3,"ARW COMD POST; CALL BRICKYARD, FONE PATCH 251.1 311.0."
